;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
193601;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Azpeitia;ollarrentzáko;ollarrentzáko;;Gipuzkoa;Erdialdekoa;
193602;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Azpeitia;ollarrentzat;ollarrentzát;;Gipuzkoa;Erdialdekoa;
193603;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Baigorri;oilarréndako;oilarréndako;;NafarroaBehera;Nafar-Lapurtarra;
193604;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bakio;gixonentzat;gixonéntzat;;Bizkaia;Mendebaldekoa;
193605;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bardoze;oillárrendako;oillárrendako;;Lapurdi;Nafar-Lapurtarra;
193606;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Barkoxe;ollarrentáko;ollarrentáko;;Zuberoa;Zuberotarra;
193607;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bastida;oilarréndako;oilarréndako;;NafarroaBehera;Nafar-Lapurtarra;
193608;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beasain;gizónantzako;gizónantzako;;Gipuzkoa;Erdialdekoa;
193609;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Behorlegi;ollarrendakó;ollarrendakó;;NafarroaBehera;Nafar-Lapurtarra;
193610;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beizama;ollarrentzat;óllarréntzat;;Gipuzkoa;Erdialdekoa;
193611;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bergara;óllarrendakó;óllarrendakó;;Gipuzkoa;Mendebaldekoa;
193612;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bermeo;gixonéntzako;gixonéntzako;;Bizkaia;Mendebaldekoa;
193613;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Berriz;óllarrendáko;óllarrendáko;;Bizkaia;Mendebaldekoa;
193614;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beruete;ollarrentzat;ollárrentzát;;Nafarroa;Nafarra;
193615;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beskoitze;oilarrentzat;oilárrentzat;;Lapurdi;Nafar-Lapurtarra;
193616;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bidarrai;oilárrendakó;oilárrendakó;;NafarroaBehera;Nafar-Lapurtarra;
193618;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Busturia;gisonentzat;gisonéntzat;;Bizkaia;Mendebaldekoa;
193619;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Deba;ollárrentzakó;ollárrentzakó;;Gipuzkoa;Mendebaldekoa;
193620;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Deba;ollarrentzat;ollárrentzát;;Gipuzkoa;Mendebaldekoa;
193621;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Dima;ollarrentzat;óllarrentzat;;Bizkaia;Mendebaldekoa;
193622;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Domintxaine;ollárrendako;ollárrendako;;Zuberoa;Zuberotarra;
193623;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Donamaria;gizónantzat;gizónantzat;;Nafarroa;Nafarra;
193624;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Donibane Lohizune;ollarrentzat;ollarréntzat;;Lapurdi;Nafar-Lapurtarra;
193626;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Dorrao / Torrano;óllerrendáko;óllerrendáko;;Nafarroa;Nafarra;
193628;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Elantxobe;gixonéntzako;gixonéntzako;;Bizkaia;Mendebaldekoa;
193629;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Elduain;gizónantzako;gizónantzako;;Gipuzkoa;Erdialdekoa;
193630;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Elgoibar;ollarrentzáko;ollarrentzáko;;Gipuzkoa;Mendebaldekoa;
193631;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Elorrio;gixónendako;gixónendako;;Bizkaia;Mendebaldekoa;
193633;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Errezil;ollarrentzat;ollarrentzát;;Gipuzkoa;Erdialdekoa;
193634;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Errigoiti;óllarrentzáko;óllarrentzáko;;Bizkaia;Mendebaldekoa;
193635;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Eskiula;gizunentáko;gizunentáko;;Zuberoa;Zuberotarra;
193636;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Eskiula;oilárren;oilárren;;Zuberoa;Zuberotarra;
193637;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Eskiula;oilarrentáko;oilarrentáko;;Zuberoa;Zuberotarra;
193638;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Eskiula;gizunén;gizunén;;Zuberoa;Zuberotarra;
193639;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Etxalar;gizonentzat;gizónentzát;;Nafarroa;Nafarra;
193640;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Etxaleku;ollarrándako;ollarrándako;;Nafarroa;Nafarra;
193641;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Etxarri (Larraun);ollarrentzat;óllarrentzát;;Nafarroa;Nafarra;
193644;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Eugi;ollárrendáko;ollárrendáko;;Nafarroa;Nafarra;
193645;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ezkio-Itsaso;óllarrantzakó;óllarrantzakó;;Gipuzkoa;Erdialdekoa;
193646;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ezkio-Itsaso;óllarrantzát;óllarrantzát;;Gipuzkoa;Erdialdekoa;
193647;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ezkurra;gizonentzat;gizónentzát;;Nafarroa;Nafarra;
193648;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ezterenzubi;ollárrendáko;ollárrendáko;;NafarroaBehera;Nafar-Lapurtarra;
193649;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Gaintza;óllarrántzako;óllarrántzako;;Nafarroa;Nafarra;
193650;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Gaintza;óllarrántzat;óllarrántzat;;Nafarroa;Nafarra;
193651;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Gaintza;gizonentzat;gizónentzát;;Nafarroa;Nafarra;
193652;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Gamarte;ollárrendako;ollárrendako;;NafarroaBehera;Nafar-Lapurtarra;
193653;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Gamiz-Fika;óllarrántzat;óllarrántzat;;Bizkaia;Mendebaldekoa;
193654;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Garrüze;ollarréndakó;ollarréndakó;;NafarroaBehera;Nafar-Lapurtarra;
193655;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Getaria;ollarrentzakó;ollarrentzakó;;Gipuzkoa;Erdialdekoa;
193656;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Getaria;gizonentzat;gizónentzat;;Gipuzkoa;Erdialdekoa;
193657;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Getaria;gizónentzako;gizónentzako;;Gipuzkoa;Erdialdekoa;
193658;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Getxo;óllarrentzako;óllarrentzako;;Bizkaia;Mendebaldekoa;
193659;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Gizaburuaga;ollarrentzat;ollárrentzat;;Bizkaia;Mendebaldekoa;
193660;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Goizueta;ollárrantzat;ollárrantzat;;Nafarroa;Nafarra;
193661;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Hazparne;oilarréndago;oilarréndago;;Lapurdi;Nafar-Lapurtarra;
193662;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Hendaia;ollarrentzat;ollarréntzat;;Lapurdi;Nafar-Lapurtarra;
193664;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Hondarribia;gisonentzat;gisónentzat;;Gipuzkoa;Erdialdekoa;
193665;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ibarruri (Muxika);gixonentzáko;gixonentzáko;;Bizkaia;Mendebaldekoa;
193666;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Igoa;ollarrentzat;ollarréntzat;;Nafarroa;Nafarra;
193667;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ikaztegieta;gizónantzat;gizónantzat;;Gipuzkoa;Erdialdekoa;
193668;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Irisarri;oilarréndako;oilarréndako;;NafarroaBehera;Nafar-Lapurtarra;
193669;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Itsasu;oilárrendáko;oilárrendáko;;Lapurdi;Nafar-Lapurtarra;
193670;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Izturitze;oilarrentzat;oilárrentzat;;NafarroaBehera;Nafar-Lapurtarra;
193671;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Jaurrieta;ollárrendakó;ollárrendakó;;Nafarroa;Nafarra;
193672;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Jutsi;ollarrendako;ollarrendako;;NafarroaBehera;Nafar-Lapurtarra;
193673;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Kortezubi;gixonentzáko;gixonentzáko;;Bizkaia;Mendebaldekoa;
193674;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Landibarre;ollarrentzat;ollárrentzat;;NafarroaBehera;Nafar-Lapurtarra;
193675;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Landibarre;ollárrendako;ollárrendako;;NafarroaBehera;Nafar-Lapurtarra;
193676;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Larrabetzu;ollarrentzat;óllarrentzat;;Bizkaia;Mendebaldekoa;
193677;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Larraine;ollarrentáko;ollarrentáko;;Zuberoa;Zuberotarra;
193678;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Larzabale;ollarréndako;ollarréndako;;NafarroaBehera;Nafar-Lapurtarra;
193680;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Laukiz;óllarrantzat;óllarrantzat;;Bizkaia;Mendebaldekoa;
193681;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Laukiz;gixonentzat;gixonéntzat;;Bizkaia;Mendebaldekoa;
193682;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Legazpi;gisonentzat;gisonentzat;;Gipuzkoa;Erdialdekoa;
193683;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Legazpi;ollarrentzako;ollarrentzako;;Gipuzkoa;Erdialdekoa;
193684;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Leintz Gatzaga;ollárrendako;ollárrendako;;Gipuzkoa;Mendebaldekoa;
193685;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Leioa;gixonántzako;gixonántzako;;Bizkaia;Mendebaldekoa;
193686;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Leitza;gizonentzat;gízonéntzat;;Nafarroa;Nafarra;
193687;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Lekaroz;gizónendako;gizónendako;;Nafarroa;Nafarra;
193688;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Lekeitio;ollárrentzako;ollárrentzako;;Bizkaia;Mendebaldekoa;
193689;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Lemoa;ollárrantzat;ollárrantzat;;Bizkaia;Mendebaldekoa;
193690;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Lemoiz;gisonántzako;gisonántzako;;Bizkaia;Mendebaldekoa;
193691;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Luzaide / Valcarlos;óllarrendáko;óllarrendáko;;Nafarroa;Nafarra;
193692;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Makea;oilárrendáko;oilárrendáko;;Lapurdi;Nafar-Lapurtarra;
193693;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Mañaria;ollarrentzat;óllarréntzat;;Bizkaia;Mendebaldekoa;
193694;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Mendaro;ollarrentzakó;ollarrentzakó;;Gipuzkoa;Mendebaldekoa;
193695;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Mendaro;ollarrentzat;ollarrentzát;;Gipuzkoa;Mendebaldekoa;
193696;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Mendata;gixonentzat;gixonéntzat;;Bizkaia;Mendebaldekoa;
193698;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Montori;ollárrentáko;ollárrentáko;;Zuberoa;Zuberotarra;
193699;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Mugerre;oilarrentzat;oilarrentzat;;Lapurdi;Nafar-Lapurtarra;
193700;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Mungia;ollarrentzat;óllarrentzat;;Bizkaia;Mendebaldekoa;
193701;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Oderitz;ollarrentzat;ollárrentzát;;Nafarroa;Nafarra;
193702;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Oderitz;ollarrentzat;ollarrentzát;;Nafarroa;Nafarra;
193703;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Oiartzun;gizonentzat;gizónentzát;;Gipuzkoa;Erdialdekoa;
193704;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Oñati;ollárrentzako;ollárrentzako;;Gipuzkoa;Mendebaldekoa;
193705;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ondarroa;gixonentzáko;gixonentzáko;;Bizkaia;Mendebaldekoa;
193706;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Orexa;gizonéntzako;gizonéntzako;;Gipuzkoa;Erdialdekoa;
193707;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Orio;ollarrentzat;ollárrentzat;;Gipuzkoa;Erdialdekoa;
193708;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Orozko;ollárrentzako;ollárrentzako;;Bizkaia;Mendebaldekoa;
193709;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Otxandio;ollarrentzat;ollárrentzat;;Bizkaia;Mendebaldekoa;
193710;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Pagola;ollárrentáko;ollárrentáko;;Zuberoa;Zuberotarra;
193711;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Pasaia;gizonentzat;gízonentzát;;Gipuzkoa;Erdialdekoa;
193712;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Santa Grazi;ollárren;ollárren;;Zuberoa;Zuberotarra;
193713;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Sara;oilarrentzat;oilárrentzát;;Lapurdi;Nafar-Lapurtarra;
193714;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Senpere;oilárrentza;oilárrentza;;Lapurdi;Nafar-Lapurtarra;
193715;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Sohüta;ollárrentako;ollárrentako;;Zuberoa;Zuberotarra;
193716;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Sondika;gixonántzat;gixonántzat;;Bizkaia;Mendebaldekoa;
193717;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Suarbe;ollarrentzat;óllarrentzát;;Nafarroa;Nafarra;
193718;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Suarbe;ollárrendáko;ollárrendáko;;Nafarroa;Nafarra;
193719;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Sunbilla;gizónendeko;gizónendeko;;Nafarroa;Nafarra;
193720;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Tolosa;gizonentzat;gizónentzát;;Gipuzkoa;Erdialdekoa;
193721;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Uharte Garazi;ollárrendakó;ollárrendakó;;NafarroaBehera;Nafar-Lapurtarra;
193722;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Uharte Garazi;ollarrentzat;ollarréntzat;;NafarroaBehera;Nafar-Lapurtarra;
193723;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Urdiain;oilárrendakó;oilárrendakó;;Nafarroa;Nafarra;
193724;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Urdiñarbe;ollárren;ollárren;;Zuberoa;Zuberotarra;
193725;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Urketa;oilarrentzat;oilárrentzat;;Lapurdi;Nafar-Lapurtarra;
193726;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Urretxu;ollarrentzat;ollarrentzát;;Gipuzkoa;Erdialdekoa;
193727;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ürrüstoi;ollarrentáko;ollarrentáko;;Zuberoa;Zuberotarra;
193728;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Uztaritze;oilarrentzat;oilárrentzat;;Lapurdi;Nafar-Lapurtarra;
193729;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zaratamo;ollárrentzáko;ollárrentzáko;;Bizkaia;Mendebaldekoa;
193730;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zeanuri;gixonentzat;gixonéntzat;;Bizkaia;Mendebaldekoa;
193731;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zeberio;ollarrentzat;ollárrentzat;;Bizkaia;Mendebaldekoa;
193732;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zegama;ollárrandakó;ollárrandakó;;Gipuzkoa;Erdialdekoa;
193733;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zegama;ollárrendakó;ollárrendakó;;Gipuzkoa;Erdialdekoa;
193734;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zilbeti;ollárrendáko;ollárrendáko;;Nafarroa;Nafarra;
193736;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zornotza;gixonentzat;gixonéntzat;;Bizkaia;Mendebaldekoa;
193737;1159;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Zugarramurdi;gizonentzat;gízonentzát;;Nafarroa;Nafarra;
193740;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ahetze;oilarraintzat;oilárraintzát;;Lapurdi;Nafar-Lapurtarra;
193741;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Aia;ollarrantzat;óllarrantzat;;Gipuzkoa;Erdialdekoa;
193742;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Aldude;oilarraandako;oilarraendakó;;NafarroaBehera;Nafar-Lapurtarra;
193743;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Aldude;ollarrarendako;oilarraendakó;;NafarroaBehera;Nafar-Lapurtarra;
193744;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Alkotz;ollarrandako;ollárrandakó;;Nafarroa;Nafarra;
193745;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Alkotz;gizonandako;gizónandakó;;Nafarroa;Nafarra;
193746;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Altzai;ollarrantako;ollarrántako;;Zuberoa;Zuberotarra;
193747;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Altzürükü;ollarrantako;ollarrantako;;Zuberoa;Zuberotarra;
193748;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Amezketa;gizonantzako;gizónantzako;;Gipuzkoa;Erdialdekoa;
193749;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Amezketa;ollarrantzako;óllarrantzakó;;Gipuzkoa;Erdialdekoa;
193750;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Andoain;gizonantzat;gizónantzat;;Gipuzkoa;Erdialdekoa;
193751;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Aniz;gizonaindako;gizónaindáko;;Nafarroa;Nafarra;
193752;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Aniz;ollarreindako;ollárreindeko;;Nafarroa;Nafarra;
193753;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Aramaio;ollarrendako;ollárrendako;;Araba;Mendebaldekoa;
193754;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Araotz (Oñati);ollarrendako;ollárrendako;;Gipuzkoa;Mendebaldekoa;
193755;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arbizu;oilarraandako;ollárrarendakó;;Nafarroa;Nafarra;
193756;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arbizu;ollarrarendako;ollárrarendakó;;Nafarroa;Nafarra;
193758;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Armendaritze;ollarreindako;ollárreindáko;;NafarroaBehera;Nafar-Lapurtarra;
193759;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arnegi;ollarraindako;ollarraindakó;;NafarroaBehera;Nafar-Lapurtarra;
193760;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arrangoitze;oilarrarentzat;oilárraréntzat;;Lapurdi;Nafar-Lapurtarra;
193761;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arrasate;ollarrendako;ollárrendako;;Gipuzkoa;Mendebaldekoa;
193762;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arrazola (Atxondo);gixonendako;gixónendako;;Bizkaia;Mendebaldekoa;
193763;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arrieta;ollarrantzako;óllarrantzáko;;Bizkaia;Mendebaldekoa;
193766;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Arrueta;ollarraindako;óllarráindako;;NafarroaBehera;Nafar-Lapurtarra;
193767;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Asteasu;gizonantzat;gizónantzat;;Gipuzkoa;Erdialdekoa;
193768;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ataun;ollarrentzako;óllarrentzáko;;Gipuzkoa;Erdialdekoa;
193769;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Ataun;ollarrentzako;óllarrentzakó;;Gipuzkoa;Erdialdekoa;
193770;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Azkaine;oilarrarentzat;oilárraréntzat;;Lapurdi;Nafar-Lapurtarra;
193771;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Azkoitia;ollarrantzat;óllarrantzát;;Gipuzkoa;Erdialdekoa;
193772;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Azpeitia;ollarrantzako;óllarrantzáko;;Gipuzkoa;Erdialdekoa;
193773;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Azpeitia;ollarrantzat;óllarrantzát;;Gipuzkoa;Erdialdekoa;
193774;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Baigorri;ollarrarendako;oilárrarendako;;NafarroaBehera;Nafar-Lapurtarra;
193775;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bakio;gisonantzako;gisonántzako;;Bizkaia;Mendebaldekoa;
193776;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bardoze;oillarrandako;oillárrandako;;Lapurdi;Nafar-Lapurtarra;
193777;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Barkoxe;ollarraintako;ollarraintáko;;Zuberoa;Zuberotarra;
193778;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bastida;ollarraandako;oilarraándako;;NafarroaBehera;Nafar-Lapurtarra;
193779;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beasain;gizonantzat;gizónantzat;;Gipuzkoa;Erdialdekoa;
193780;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Behorlegi;ollarraindako;ollárraindako;;NafarroaBehera;Nafar-Lapurtarra;
193781;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beizama;ollarrantzat;óllarrantzát;;Gipuzkoa;Erdialdekoa;
193782;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beizama;ollarrantza;óllarrantzá;;Gipuzkoa;Erdialdekoa;
193783;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bergara;ollarrandako;óllarrandakó;;Gipuzkoa;Mendebaldekoa;
193784;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bermeo;gixonantzako;gixonántzako;;Bizkaia;Mendebaldekoa;
193785;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Berriz;ollarrendako;óllarrendáko;;Bizkaia;Mendebaldekoa;
193786;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Berriz;ollarrendako;óllarrendakó;;Bizkaia;Mendebaldekoa;
193787;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beruete;ollarrantzat;ollarrántzat;;Nafarroa;Nafarra;
193788;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Beskoitze;oilarraantzat;oilárraantzat;;Lapurdi;Nafar-Lapurtarra;
193789;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Bidarrai;oilarrarentzat;oilárrarentzát;;NafarroaBehera;Nafar-Lapurtarra;
193791;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Busturia;gisonantzat;gisonántzat;;Bizkaia;Mendebaldekoa;
193792;1160;Izen morfologia: izen arrunten deklinabidea;#¿NOMBRE?;Deba;ollarrentzako;ollárrentzako;;Gipuzkoa;Mendebaldekoa;
